query_id,best_hit,best_evalue,best_score,score_mean,score_std,score_gmean
tr|E9Q492|E9Q492_MOUSE,6X68_C,1.1e-19,161.52,161.52,0.00,161.52
tr|E9Q4E0|E9Q4E0_MOUSE,7RRO_H3,270.0,29.31,nan,nan,nan
tr|E9Q4J3|E9Q4J3_MOUSE,7BVQ_B,1.7e-25,182.13,147.09,21.39,145.05
tr|E9Q4M0|E9Q4M0_MOUSE,5XPD_A,4.6,34.92,nan,nan,nan
tr|E9Q4R4|E9Q4R4_MOUSE,6QNX_C,8.6e-50,403.06,96.30,51.23,86.72
tr|E9Q4V7|E9Q4V7_MOUSE,6OB0_G,0.0022,43.17,nan,nan,nan
tr|E9Q4X2|E9Q4X2_MOUSE,5NV4_A,2.6e-179,1524.28,549.27,606.33,252.10
tr|E9Q4Y4|E9Q4Y4_MOUSE,6FVI_A,3.5e-23,206.41,154.41,52.00,145.39
tr|E9Q512|E9Q512_MOUSE,6SO3_B,2.1e-09,132.54,121.06,9.87,120.64
tr|E9Q518|E9Q518_MOUSE,7BVQ_B,2.3e-26,187.31,154.31,21.62,152.38
tr|E9Q542|E9Q542_MOUSE,7BVQ_B,6.6e-24,173.01,139.83,20.50,137.85
tr|E9Q545|E9Q545_MOUSE,7BVQ_B,8.7e-24,172.4,141.62,18.08,140.11
tr|E9Q547|E9Q547_MOUSE,7F1T_A,7.7e-24,168.36,137.59,17.02,136.25
tr|E9Q5I3|E9Q5I3_MOUSE,7A5O_D,5.8e-170,1539.21,534.44,518.68,303.24
tr|E9Q5M4|E9Q5M4_MOUSE,5DV7_C,6e-54,440.4,180.54,138.37,137.98
tr|E9Q5M9|E9Q5M9_MOUSE,6QNX_C,3.8e-06,81.47,51.93,9.37,51.15
tr|E9Q637|E9Q637_MOUSE,6PW5_D,7.9e-19,167.94,120.44,16.96,119.13
tr|E9Q658|E9Q658_MOUSE,6OB0_G,0.78,31.81,nan,nan,nan
tr|E9Q6D3|E9Q6D3_MOUSE,7DL2_D,150.0,33.05,nan,nan,nan
tr|E9Q6H8|E9Q6H8_MOUSE,4Y93_A,1.2e-10,111.29,67.54,15.85,65.95
tr|E9Q6S0|E9Q6S0_MOUSE,6QNX_C,1.6e-30,256.27,86.31,38.15,79.30
tr|E9Q6S4|E9Q6S4_MOUSE,6QNX_C,4.7e-41,323.87,94.61,48.50,84.60
tr|E9Q725|E9Q725_MOUSE,7JOZ_R,1.8e-27,196.55,155.64,23.12,153.40
tr|E9Q777|E9Q777_MOUSE,7KG8_A,0.0014,75.25,nan,nan,nan
tr|E9Q7P5|E9Q7P5_MOUSE,7BVQ_B,2.1e-24,175.75,145.31,17.95,143.87
tr|E9Q843|E9Q843_MOUSE,7DDZ_A,1.3e-17,147.48,118.80,14.48,117.74
tr|E9Q848|E9Q848_MOUSE,7JOZ_R,1.6e-22,167.37,130.20,17.25,128.79
tr|E9Q891|E9Q891_MOUSE,7BVQ_B,1e-24,177.73,144.66,20.60,142.79
tr|E9Q8G3|E9Q8G3_MOUSE,7Q21_a,260.0,24.65,nan,nan,nan
tr|E9Q8M1|E9Q8M1_MOUSE,6QNX_C,1.6e-44,366.19,98.23,50.98,87.89
tr|E9Q8V7|E9Q8V7_MOUSE,7DDZ_A,2.5e-06,76.87,66.54,3.56,66.44
tr|E9Q8Z3|E9Q8Z3_MOUSE,1W0B_A,79.0,23.65,nan,nan,nan
tr|E9Q9C6|E9Q9C6_MOUSE,7KWO_V,2e-136,1206.66,689.96,420.29,534.39
tr|E9Q9M9|E9Q9M9_MOUSE,6FMQ_B,2.3e-15,125.45,108.60,9.51,108.15
tr|E9Q9Q6|E9Q9Q6_MOUSE,1Q5C_B,2.4e-54,411.11,147.90,49.86,140.51
tr|E9Q9T0|E9Q9T0_MOUSE,7OI4_AAA,180.0,36.0,nan,nan,nan
tr|E9Q9Z6|E9Q9Z6_MOUSE,7BVQ_B,5.7e-23,167.31,128.15,16.58,126.85
tr|E9QA57|E9QA57_MOUSE,7RFP_A,67.0,37.06,nan,nan,nan
tr|E9QAA1|E9QAA1_MOUSE,6QNX_C,2.1e-52,424.09,97.93,53.97,87.59
tr|E9QAF1|E9QAF1_MOUSE,7ANE_aa,380.0,35.77,nan,nan,nan
tr|E9QAF4|E9QAF4_MOUSE,7NH5_A,7.4e-08,83.51,80.40,4.39,80.28
tr|E9QAN8|E9QAN8_MOUSE,7BI2_A,2.7e-172,1447.03,429.25,399.74,253.72
tr|E9QAP1|E9QAP1_MOUSE,6QNX_C,2.9e-43,346.55,95.87,49.25,85.87
tr|E9QAQ8|E9QAQ8_MOUSE,7A5O_D,6.1e-178,1562.37,595.04,527.08,354.60
tr|E9QAT7|E9QAT7_MOUSE,7JOZ_R,1e-24,180.81,141.50,19.86,139.73
tr|F2Z3U3|F2Z3U3_MOUSE,6E31_A,2.4e-66,514.91,253.21,97.70,236.79
tr|F2Z3W5|F2Z3W5_MOUSE,2OY9_B,18.0,31.25,nan,nan,nan
tr|F2Z478|F2Z478_MOUSE,2OY9_B,18.0,31.31,nan,nan,nan
tr|F2Z493|F2Z493_MOUSE,6R7T_B,4.3e-35,240.22,199.21,16.95,198.54
tr|F6QVC4|F6QVC4_MOUSE,5EVM_D,48.0,33.08,nan,nan,nan
tr|F6R3J9|F6R3J9_MOUSE,5YZ0_C,540.0,25.67,nan,nan,nan
tr|F6RWR5|F6RWR5_MOUSE,4AKG_A,4.7e-15,147.05,98.31,11.11,97.63
tr|F6U5V1|F6U5V1_MOUSE,2CQK_A,1.3e-13,105.79,89.14,14.10,87.98
tr|F6UK53|F6UK53_MOUSE,4AMG_A,440.0,21.97,nan,nan,nan
tr|F6URP1|F6URP1_MOUSE,3LAY_J,24.0,24.31,nan,nan,nan
tr|F6UZS4|F6UZS4_MOUSE,6FRK_r,49.0,30.42,nan,nan,nan
tr|F6VWU8|F6VWU8_MOUSE,6QNX_C,1.5e-50,406.02,97.81,52.74,87.60
tr|F6WAU7|F6WAU7_MOUSE,6QNX_C,6.9e-50,418.54,97.98,52.53,88.19
tr|F6WYW0|F6WYW0_MOUSE,1UTR_B,3.5e-16,98.43,90.17,7.89,89.81
tr|F6XJP7|F6XJP7_MOUSE,7LCU_A,2.5e-47,353.92,157.83,46.15,151.84
tr|F6XP16|F6XP16_MOUSE,7JOZ_R,1.4e-25,184.6,151.32,21.16,149.47
tr|F6XWB2|F6XWB2_MOUSE,4OJE_H,7.7e-09,87.9,54.66,6.87,54.24
tr|F6YJZ8|F6YJZ8_MOUSE,7N9F_z,420.0,25.93,nan,nan,nan
tr|F6YQT7|F6YQT7_MOUSE,6OB0_B,1.6e-54,402.15,374.52,23.39,373.74
tr|F7BAB2|F7BAB2_MOUSE,7C7Q_A,200.0,32.48,nan,nan,nan
tr|F7BUM8|F7BUM8_MOUSE,6QNX_C,4.1e-36,284.57,93.00,43.18,84.68
tr|F7CZ33|F7CZ33_MOUSE,2MFJ_A,190.0,20.66,nan,nan,nan
tr|F7D8Y4|F7D8Y4_MOUSE,7N9F_z,82.0,30.61,nan,nan,nan
tr|F8VPP8|F8VPP8_MOUSE,2IF4_A,2.9e-07,87.99,71.27,10.22,70.58
tr|F8VPQ6|F8VPQ6_MOUSE,3MK2_A,6.3e-80,584.03,314.07,177.76,252.26
tr|F8VPS6|F8VPS6_MOUSE,2RGN_E,6e-23,179.03,128.64,30.30,124.46
tr|F8VQ05|F8VQ05_MOUSE,7PGU_F,2.1e-28,320.92,320.92,0.00,320.92
tr|F8VQ18|F8VQ18_MOUSE,7EIB_A,4.9e-23,178.55,149.21,19.89,147.47
tr|F8VQK3|F8VQK3_MOUSE,7D9R_A,2e-106,803.33,163.38,176.32,123.56
tr|F8VQK6|F8VQK6_MOUSE,3OGL_D,7.5e-09,98.28,82.73,8.56,82.30
tr|F8VQM2|F8VQM2_MOUSE,6N2U_A,9.6e-13,76.19,64.63,4.92,64.45
tr|F8VQM5|F8VQM5_MOUSE,3LPP_C,1.3e-146,1184.34,632.84,221.89,578.25
tr|G3UW40|G3UW40_MOUSE,7DL2_D,0.99,53.68,nan,nan,nan
tr|G3UW50|G3UW50_MOUSE,6WCQ_C,8.3e-06,72.52,58.13,9.96,57.31
tr|G3UW55|G3UW55_MOUSE,5FT9_B,130.0,23.89,nan,nan,nan
tr|G3UW56|G3UW56_MOUSE,7DD7_A,2.5e-64,505.54,207.27,123.48,174.43
tr|G3UW60|G3UW60_MOUSE,4UM8_B,57.0,35.1,nan,nan,nan
tr|G3UW68|G3UW68_MOUSE,2D5V_A,0.0041,43.15,nan,nan,nan
tr|G3UW78|G3UW78_MOUSE,6C93_A,1.2e-62,403.01,311.77,27.13,310.60
tr|G3UW88|G3UW88_MOUSE,6R7T_B,3.2e-38,260.01,225.72,14.19,225.30
tr|G3UXE9|G3UXE9_MOUSE,6AT5_A,2.8e-56,352.49,199.34,92.94,170.65
tr|G3UXG0|G3UXG0_MOUSE,7RYG_b,440.0,21.18,nan,nan,nan
tr|G3UY31|G3UY31_MOUSE,7RRO_H3,81.0,32.84,nan,nan,nan
tr|G3UY48|G3UY48_MOUSE,7DDZ_A,1.3e-05,71.91,63.90,2.42,63.86
tr|G3UYA8|G3UYA8_MOUSE,7DD7_A,1.1e-63,501.62,186.22,122.76,153.10
tr|G3UYY4|G3UYY4_MOUSE,7QDR_B,1.5e-28,282.19,147.22,30.23,144.41
tr|G3UZC7|G3UZC7_MOUSE,7DD7_A,3.4e-74,576.57,198.56,133.14,164.53
tr|G3X8R7|G3X8R7_MOUSE,6QNX_C,3.6e-15,151.39,75.55,23.93,71.97
tr|G3X972|G3X972_MOUSE,6ZGA_B,3.2e-119,988.22,757.46,224.07,678.47
tr|G3X9B1|G3X9B1_MOUSE,7MQA_LM,2.3e-224,1988.22,960.04,572.85,757.79
tr|G3X9G9|G3X9G9_MOUSE,2VZ9_B,2.9e-11,123.34,90.80,8.05,90.46
tr|G3X9I0|G3X9I0_MOUSE,6QNX_C,6.3e-55,437.47,100.11,55.06,89.43
tr|G3X9I7|G3X9I7_MOUSE,3V33_B,1.2e-67,479.39,205.18,130.14,171.31
tr|G3X9L8|G3X9L8_MOUSE,7JOZ_R,7.1e-26,187.28,141.35,19.56,139.66
tr|G3X9N5|G3X9N5_MOUSE,6PNQ_B,7e-17,129.79,129.79,0.00,129.79
tr|G3X9T1|G3X9T1_MOUSE,6QNX_C,1.7e-50,427.52,101.03,53.64,91.06
tr|G3X9T2|G3X9T2_MOUSE,6QNX_C,7.2e-47,410.43,98.94,51.89,89.60
tr|G3X9V8|G3X9V8_MOUSE,1JMO_A,2.9e-60,424.28,342.10,31.63,340.57
tr|G3X9Z2|G3X9Z2_MOUSE,6EJ2_A,39.0,26.57,nan,nan,nan
tr|G3XA23|G3XA23_MOUSE,4E6M_F,160.0,29.16,nan,nan,nan
tr|G3XA30|G3XA30_MOUSE,7DG2_D,8.5e-05,54.78,nan,nan,nan
tr|G5E8C2|G5E8C2_MOUSE,6WCQ_C,3.5e-38,286.17,98.63,33.50,94.55
tr|G5E8G1|G5E8G1_MOUSE,7DDZ_A,0.00084,61.0,nan,nan,nan
tr|G5E8H5|G5E8H5_MOUSE,3V0D_A,8.8e-50,336.75,146.13,100.16,116.60
tr|G5E8J6|G5E8J6_MOUSE,6UCA_D,1.0,48.36,nan,nan,nan
tr|G5E8K1|G5E8K1_MOUSE,4MYZ_B,400.0,22.6,nan,nan,nan
tr|G5E8L3|G5E8L3_MOUSE,5U08_A,5.1e-13,88.75,71.44,4.81,71.28
tr|G5E8L9|G5E8L9_MOUSE,6XU2_A,0.43,48.03,nan,nan,nan
tr|G5E8S3|G5E8S3_MOUSE,5MIO_C,0.0019,60.9,nan,nan,nan
tr|G5E8X2|G5E8X2_MOUSE,6R5K_H,5.4e-60,412.38,82.86,44.25,74.43
tr|G5E8Z3|G5E8Z3_MOUSE,6SN1_A,270.0,29.73,nan,nan,nan
tr|G5E904|G5E904_MOUSE,5MEK_A,2.1e-32,199.86,137.85,35.72,132.99
tr|H3BJ46|H3BJ46_MOUSE,7DDZ_A,4.6e-05,68.78,61.42,0.00,61.42
tr|H3BJ88|H3BJ88_MOUSE,7DD7_A,5e-86,666.08,188.54,137.90,154.51
tr|H3BK37|H3BK37_MOUSE,7DD7_A,1.6e-70,550.42,204.89,135.49,167.17
tr|H3BL92|H3BL92_MOUSE,3HZJ_C,3.7e-35,246.64,205.12,25.19,203.55
tr|H3BLP0|H3BLP0_MOUSE,7DDZ_A,1.5e-05,71.76,64.22,2.33,64.18
tr|H7BX60|H7BX60_MOUSE,7QXB_P,7.2e-84,629.32,243.54,134.32,213.91
tr|H9CWD5|H9CWD5_MOUSE,5H4U_A,8.7,29.76,nan,nan,nan
tr|I7HIK1|I7HIK1_MOUSE,7DDZ_A,2.8e-06,76.29,65.42,4.39,65.28
tr|I7HJI3|I7HJI3_MOUSE,1JMO_A,1.4e-52,379.62,315.58,25.61,314.48
tr|J3KMI7|J3KMI7_MOUSE,2NS2_B,6.1e-54,358.34,343.75,10.14,343.61
tr|J3KMM7|J3KMM7_MOUSE,6YRQ_D,96.0,25.51,nan,nan,nan
tr|J3QK56|J3QK56_MOUSE,7NPS_B2,1500.0,22.0,nan,nan,nan
tr|J3QK59|J3QK59_MOUSE,4RGJ_A,1.6e-41,275.3,228.19,14.27,227.76
tr|J3QK78|J3QK78_MOUSE,2RA8_A,0.0051,55.63,nan,nan,nan
tr|J3QM75|J3QM75_MOUSE,1PUO_B,4.1e-29,184.53,161.41,41.02,154.14
tr|J3QMK1|J3QMK1_MOUSE,3FGA_D,9.1e-06,66.47,66.47,0.00,66.47
tr|J3QMQ9|J3QMQ9_MOUSE,2NS2_B,3.8e-56,372.31,359.81,9.08,359.69
tr|J3QMW9|J3QMW9_MOUSE,6WCQ_C,2.1e-10,102.28,73.23,10.67,72.52
tr|J3QN84|J3QN84_MOUSE,2NS2_B,3.3e-57,377.7,364.14,9.96,364.00
tr|J3QNB2|J3QNB2_MOUSE,6LUH_A,300.0,21.12,nan,nan,nan
tr|J3QNE4|J3QNE4_MOUSE,7O4H_D,0.25,63.96,nan,nan,nan
tr|J3QNM7|J3QNM7_MOUSE,6ZA9_S,1.9e-27,157.02,147.85,9.17,147.57
tr|J3QNN6|J3QNN6_MOUSE,3N44_F,2.9e-10,88.36,49.80,6.20,49.45
tr|J3QNP9|J3QNP9_MOUSE,3BM3_B,37.0,27.61,nan,nan,nan
tr|J3QNQ5|J3QNQ5_MOUSE,6WCQ_C,1.7e-10,102.83,73.39,10.48,72.70
tr|J3QP08|J3QP08_MOUSE,6A7U_A,7.6e-09,65.83,58.50,4.34,58.34
tr|J3QP49|J3QP49_MOUSE,2NS2_B,1.1e-58,387.41,373.65,10.13,373.51
tr|J3QPR6|J3QPR6_MOUSE,6ID1_q,9.3e-07,71.09,65.33,5.55,65.08
tr|J3QQ10|J3QQ10_MOUSE,6RAP_E,93.0,27.16,nan,nan,nan
tr|J9JI72|J9JI72_MOUSE,4F3L_A,0.0011,54.65,nan,nan,nan
tr|K7N5V5|K7N5V5_MOUSE,7RRO_H3,620.0,26.92,nan,nan,nan
tr|K7N5X7|K7N5X7_MOUSE,7JOZ_R,1e-27,197.53,157.26,21.31,155.48
tr|K7N659|K7N659_MOUSE,7F1T_A,9.6e-27,184.53,151.83,21.92,149.81
tr|K7N674|K7N674_MOUSE,7DD7_A,9.3e-68,530.56,191.92,124.96,158.77
tr|K7N684|K7N684_MOUSE,7JOZ_R,1e-24,180.53,145.07,21.31,142.99
tr|K7N688|K7N688_MOUSE,6YVR_BBB,1.4e-06,68.5,63.23,3.12,63.16
tr|K7N693|K7N693_MOUSE,6SGB_FY,190.0,26.85,nan,nan,nan
tr|K7N6B2|K7N6B2_MOUSE,7BVQ_B,1.9e-22,164.56,137.07,15.51,135.95
tr|K7N6H3|K7N6H3_MOUSE,6QNX_C,9.4e-55,431.53,98.89,55.08,88.08
tr|K7N6J2|K7N6J2_MOUSE,7DDZ_A,2.2e-07,83.26,67.31,4.39,67.17
tr|K7N6J5|K7N6J5_MOUSE,7DDZ_A,1.2e-07,84.82,68.42,4.72,68.26
tr|K7N6K7|K7N6K7_MOUSE,4I2X_F,6.4e-30,192.05,90.07,11.31,89.50
tr|K7N6U8|K7N6U8_MOUSE,7N9F_z,70.0,31.04,nan,nan,nan
tr|K7N6V0|K7N6V0_MOUSE,5EVM_D,1000.0,25.35,nan,nan,nan
tr|K7N6X3|K7N6X3_MOUSE,7DDZ_A,1.7e-07,83.89,68.26,4.67,68.11
tr|K7N6Y3|K7N6Y3_MOUSE,7DDZ_A,1.5e-06,77.76,66.18,3.55,66.09
tr|K7N6Y5|K7N6Y5_MOUSE,5EVM_D,85.0,31.65,nan,nan,nan
tr|K7N705|K7N705_MOUSE,7DD7_A,7.3e-63,495.66,185.72,120.15,154.11
tr|K7N727|K7N727_MOUSE,7BVQ_B,1.4e-26,188.81,148.31,21.95,146.24
tr|K7N731|K7N731_MOUSE,7DDZ_A,8.1e-09,92.33,74.67,5.77,74.44
tr|K7N757|K7N757_MOUSE,3RWR_Y,22.0,27.96,nan,nan,nan
tr|K7N7D8|K7N7D8_MOUSE,6KRA_A,1.5e-06,45.48,44.42,0.90,44.42
tr|K9J7B2|K9J7B2_MOUSE,6KVJ_A,3.9e-33,217.69,135.21,42.10,128.33
tr|K9J7G0|K9J7G0_MOUSE,7DDZ_A,8.4e-07,79.68,66.80,4.13,66.68
tr|L7MTU6|L7MTU6_MOUSE,3SE4_B,2.8e-33,207.79,193.90,10.22,193.62
tr|L7MTV4|L7MTV4_MOUSE,7JOZ_R,3.3e-26,188.99,151.10,22.78,148.82
tr|L7MU59|L7MU59_MOUSE,7BVQ_B,2.5e-23,169.47,133.11,17.65,131.67
tr|L7MU75|L7MU75_MOUSE,7JOZ_R,5.2e-27,193.89,153.32,22.13,151.25
tr|L7MU81|L7MU81_MOUSE,6WCQ_C,8.8e-11,104.65,74.07,10.39,73.41
tr|L7N1X4|L7N1X4_MOUSE,6QNX_C,4.9e-47,389.26,95.68,49.60,86.65
tr|L7N1X7|L7N1X7_MOUSE,7BVQ_B,9.5e-27,189.11,152.87,21.42,150.92
tr|L7N1Y8|L7N1Y8_MOUSE,7JOZ_R,4.3e-25,181.94,146.17,21.06,144.24
tr|L7N1Z9|L7N1Z9_MOUSE,7DD7_A,7.7e-70,545.54,206.36,133.63,170.18
tr|L7N210|L7N210_MOUSE,7JOZ_R,2.2e-24,178.49,142.91,19.91,141.20
tr|L7N224|L7N224_MOUSE,7F1T_A,9.6e-22,156.51,131.81,12.91,131.05
tr|L7N232|L7N232_MOUSE,6QNX_C,8e-43,352.11,94.23,46.44,85.75
tr|L7N257|L7N257_MOUSE,6QB2_A,3.6e-19,120.91,78.18,18.62,76.21
tr|L7N259|L7N259_MOUSE,3AQG_B,8e-06,53.6,53.60,0.00,53.60
tr|L7N264|L7N264_MOUSE,7EEB_L,8e-44,347.28,89.18,33.81,86.53
tr|L7N298|L7N298_MOUSE,5JHF_F,770.0,23.26,nan,nan,nan
tr|L7N2B5|L7N2B5_MOUSE,7DD7_A,4e-64,504.16,198.71,124.09,165.15
tr|L7N2B7|L7N2B7_MOUSE,7DD7_A,8.3e-66,516.34,199.00,126.63,164.25
tr|L7N2C3|L7N2C3_MOUSE,6LRR_O,2000.0,18.84,nan,nan,nan
tr|L7N2C7|L7N2C7_MOUSE,7N9F_z,45.0,32.31,nan,nan,nan
tr|L7N2E5|L7N2E5_MOUSE,7DD7_A,1.7e-64,507.42,189.84,123.76,156.72
tr|L7N475|L7N475_MOUSE,7BVQ_B,6.3e-29,201.79,160.23,24.24,157.84
tr|M0QW81|M0QW81_MOUSE,3RWR_Y,42.0,26.82,nan,nan,nan
tr|M0QWR4|M0QWR4_MOUSE,2F3J_A,2e-20,132.74,61.33,14.34,60.05
tr|O19441|O19441_MOUSE,6AT5_A,2.8e-55,343.73,191.97,88.93,165.45
tr|O70238|O70238_MOUSE,6YOV_K,0.011,56.01,nan,nan,nan
tr|O70518|O70518_MOUSE,4C7N_B,140.0,19.73,nan,nan,nan
tr|O89006|O89006_MOUSE,6R7T_B,6.7e-38,257.15,219.63,14.73,219.17
tr|O89009|O89009_MOUSE,6R7T_B,5.8e-40,269.22,228.33,16.13,227.81
tr|Q000W5|Q000W5_MOUSE,1F5N_A,9.8e-85,585.91,294.20,124.82,264.35
tr|Q0VEL5|Q0VEL5_MOUSE,7DDZ_A,6.3e-27,205.18,163.07,24.03,160.78
tr|Q0VF55|Q0VF55_MOUSE,6A69_A,2.4e-287,2372.45,427.38,378.49,268.92
tr|Q0VGU8|Q0VGU8_MOUSE,4KEG_A,2.6e-05,68.82,nan,nan,nan
tr|Q14AJ9|Q14AJ9_MOUSE,7BVQ_B,1.9e-25,182.25,144.50,19.62,142.81
tr|Q14AK5|Q14AK5_MOUSE,7JOZ_R,1.3e-24,179.22,145.88,22.00,143.74
tr|Q14AN0|Q14AN0_MOUSE,6R7T_B,5.8e-36,249.69,213.84,14.47,213.38
tr|Q14BE7|Q14BE7_MOUSE,6G3U_B,300.0,32.08,nan,nan,nan
tr|Q14C10|Q14C10_MOUSE,7DDZ_A,3.3e-05,69.5,64.83,2.30,64.79
tr|Q1HL35|Q1HL35_MOUSE,2G6Z_B,5e-30,188.69,97.72,24.04,95.10
tr|Q1RME4|Q1RME4_MOUSE,2OCW_A,2.1e-20,148.47,106.01,15.53,104.92
tr|Q2MDG0|Q2MDG0_MOUSE,6YOV_K,0.15,48.15,nan,nan,nan
tr|Q2MDG1|Q2MDG1_MOUSE,6T90_K,0.072,50.31,nan,nan,nan
tr|Q30KN7|Q30KN7_MOUSE,6MJV_A,0.00013,45.12,nan,nan,nan
tr|Q31093|Q31093_MOUSE,6AT5_A,2.9e-49,306.46,179.42,82.68,155.24
tr|Q32ME0|Q32ME0_MOUSE,5VA1_A,5.5e-136,1033.65,141.50,134.81,110.74
tr|Q32NY8|Q32NY8_MOUSE,5NJ8_C,0.15,42.25,nan,nan,nan
tr|Q3KNP5|Q3KNP5_MOUSE,7DDZ_A,3.7e-05,69.43,64.59,3.28,64.51
tr|Q3LR78|Q3LR78_MOUSE,6QNX_C,6e-28,264.6,83.74,27.89,80.13
tr|Q3SXA2|Q3SXA2_MOUSE,7F9Y_R,0.0012,59.88,nan,nan,nan
tr|Q3SXD2|Q3SXD2_MOUSE,1Z6O_K,4.6e-20,136.43,90.18,16.97,88.50
tr|Q3SYJ2|Q3SYJ2_MOUSE,5OPT_U,41.0,29.21,nan,nan,nan
tr|Q3TAQ9|Q3TAQ9_MOUSE,7D4I_BE,4.5e-97,755.08,136.80,76.64,128.95
tr|Q3TFZ4|Q3TFZ4_MOUSE,6QNX_C,1.3e-52,432.53,100.19,53.80,89.97
tr|Q3TG86|Q3TG86_MOUSE,7E7F_A,2e-61,394.19,253.56,23.57,252.56
tr|Q3TJ22|Q3TJ22_MOUSE,5AMS_B,3.9e-37,251.37,157.06,14.37,156.44
tr|Q3TJB1|Q3TJB1_MOUSE,2BW3_A,7.9e-16,134.27,106.30,27.98,102.55
tr|Q3TQ88|Q3TQ88_MOUSE,6J8J_C,2.1e-06,58.39,58.23,0.16,58.23
tr|Q3TQG9|Q3TQG9_MOUSE,6QNX_C,6.4e-49,405.43,97.72,51.57,88.08
tr|Q3TQS0|Q3TQS0_MOUSE,6ENY_G,1.9e-95,671.4,338.23,173.16,272.14
tr|Q3U0A6|Q3U0A6_MOUSE,1O1L_A,2.1e-13,93.12,66.22,10.14,65.47
tr|Q3U4L8|Q3U4L8_MOUSE,6QNX_C,7.8e-50,417.47,99.99,53.25,90.04
tr|Q3UDN3|Q3UDN3_MOUSE,2JMW_A,0.0002,41.74,nan,nan,nan
tr|Q3UJ22|Q3UJ22_MOUSE,7PKS_f,1.1e-14,134.49,113.04,21.45,110.99
tr|Q3UKP4|Q3UKP4_MOUSE,3R4D_C,1.3e-12,97.51,61.65,11.90,60.70
tr|Q3UKW5|Q3UKW5_MOUSE,2KSS_A,120.0,24.9,nan,nan,nan
tr|Q3ULB0|Q3ULB0_MOUSE,4PKD_B,3.4e-08,87.32,70.38,8.48,69.92
tr|Q3ULK5|Q3ULK5_MOUSE,4NDZ_A,3.9e-19,153.24,139.37,11.83,138.86
tr|Q3ULL6|Q3ULL6_MOUSE,1UW4_C,2.9e-21,146.57,120.04,26.28,117.13
tr|Q3ULQ2|Q3ULQ2_MOUSE,1F8A_B,1.2e-23,133.7,74.14,19.69,71.90
tr|Q3UNC9|Q3UNC9_MOUSE,1CKS_B,1.8e-33,180.41,175.97,3.73,175.93
tr|Q3UQ74|Q3UQ74_MOUSE,4ZGF_A,160.0,21.32,nan,nan,nan
tr|Q3UQH6|Q3UQH6_MOUSE,3VW7_A,0.0093,48.51,nan,nan,nan
tr|Q3UQL6|Q3UQL6_MOUSE,6QNX_C,9.9e-40,320.46,95.82,48.65,85.76
tr|Q3URI6|Q3URI6_MOUSE,6QNX_C,1.9e-53,442.85,103.21,56.67,92.29
tr|Q3URY5|Q3URY5_MOUSE,6QNX_C,7.1e-46,382.31,98.53,49.55,89.34
tr|Q3US60|Q3US60_MOUSE,6QNX_C,2.5e-11,105.02,58.55,11.50,57.51
tr|Q3UT11|Q3UT11_MOUSE,1RKI_B,51.0,27.08,nan,nan,nan
tr|Q3UT53|Q3UT53_MOUSE,4BTS_A0,2.3e-38,244.82,122.60,41.46,116.61
tr|Q3UT76|Q3UT76_MOUSE,4NN2_B,9.8e-10,78.33,69.68,5.24,69.49
tr|Q3UT86|Q3UT86_MOUSE,5NCL_A,4.1e-40,276.84,228.55,14.36,228.11
tr|Q3UTA8|Q3UTA8_MOUSE,4RGJ_A,8e-42,277.01,229.80,14.42,229.36
tr|Q3UUV9|Q3UUV9_MOUSE,6PY2_B,4.7e-22,142.55,97.40,24.19,93.67
tr|Q3UVF6|Q3UVF6_MOUSE,6QNX_C,2.1e-46,390.47,96.08,49.87,87.02
tr|Q3UVL3|Q3UVL3_MOUSE,6QNX_C,3.3e-51,405.61,94.41,50.32,85.19
tr|Q3UW77|Q3UW77_MOUSE,7B9C_C,78.0,25.14,nan,nan,nan
tr|Q3UWK8|Q3UWK8_MOUSE,1JMO_A,6.3e-49,350.39,288.93,20.90,288.14
tr|Q3UX49|Q3UX49_MOUSE,6X6C_F,0.0035,70.04,nan,nan,nan
tr|Q3V0H9|Q3V0H9_MOUSE,5CM8_A,1.9e-08,83.86,74.14,6.63,73.84
tr|Q3V0I7|Q3V0I7_MOUSE,7VOP_e,510.0,34.35,nan,nan,nan
tr|Q3V0P9|Q3V0P9_MOUSE,4N78_D,1.8e-08,99.64,86.35,13.29,85.33
tr|Q3V118|Q3V118_MOUSE,6LTJ_I,1600.0,28.13,nan,nan,nan
tr|Q3V185|Q3V185_MOUSE,1ZZA_A,260.0,22.77,nan,nan,nan
tr|Q3V1N5|Q3V1N5_MOUSE,6SJV_A,2.2,41.35,nan,nan,nan
tr|Q3V2J1|Q3V2J1_MOUSE,2EE7_A,6.5e-23,157.23,157.23,0.00,157.23
tr|Q3V2J9|Q3V2J9_MOUSE,1ZLG_A,0.37,36.65,nan,nan,nan
tr|Q3V460|Q3V460_MOUSE,6TDV_n,8.3,30.67,nan,nan,nan
tr|Q3V490|Q3V490_MOUSE,6MJV_A,3.3e-08,52.86,52.86,0.00,52.86
tr|Q3V4B6|Q3V4B6_MOUSE,6QDV_c,60.0,26.1,nan,nan,nan
tr|Q497L1|Q497L1_MOUSE,3KSY_A,0.00014,59.63,53.57,3.21,53.47
tr|Q497R7|Q497R7_MOUSE,2NS2_B,1.6e-56,373.51,359.72,10.22,359.57
tr|Q497W1|Q497W1_MOUSE,3R4D_C,1.1e-22,159.42,86.47,15.62,85.24
